,index,SALE TYPE,PROP_TYPE,ADDRESS,CITY,STATE,ZIP,PRICE,BEDS,BATHS,LOCATION,SQFT,LOT,YR_BUILT,DAYS ON MARKET,PRICE_SQFT,HOA/MONTH,STATUS,URL,SOURCE,MLS#,FAVORITE,INTERESTED,LATITUDE,LONGITUDE,PARK_DIST,HOSPITAL_D,RAIL_DIST,ESCHOOL,HSCHOOL,BUS_COUNTS,FnB_COUNTS
5546,5790,MLS Listing,Condo/Co-op,92-30 56th Ave Unit 3J,Elmhurst,NY,11373.0,529000.0,3.0,2.0,Toledo Court,1200.0,0.0,1962.0,24.0,440.8333333333333,1241.0,Active,https://www.redfin.com/NY/Queens/9230-56th-Ave-11373/unit-3J/home/186015785,OneKey® MLS as Distributed by MLS Grid,3526936,N,Y,40.7364686,-73.8687832,2181.7269531459,2197.75308085678,496.48669702251107,24.0,24.0,22.0,37.0
5547,5792,MLS Listing,Condo/Co-op,90-59 56th Ave Unit 7A,Elmhurst,NY,11373.0,559000.0,3.0,2.0,Justice Court,1820.9035045607297,0.0,1962.0,70.0,306.9904575392927,859.0,Active,https://www.redfin.com/NY/Flushing/9059-56th-Ave-11373/unit-7A/home/188704273,OneKey® MLS as Distributed by MLS Grid,3518237,N,Y,40.7366403,-73.8706479,2177.08887360715,2080.82346793789,542.7187499890209,24.0,24.0,21.0,48.0
5548,5793,MLS Listing,Condo/Co-op,90-20 55th Ave Unit 4B,Elmhurst,NY,11373.0,739000.0,2.0,2.0,Condo,746.0,0.0,2004.0,139.0,990.6166219839142,498.0,Active,https://www.redfin.com/NY/Flushing/9020-55th-Ave-11373/unit-4B/home/20663701,OneKey® MLS as Distributed by MLS Grid,3507951,N,Y,40.7367231,-73.8721827,2067.12548579935,1938.48585182865,562.720102556876,24.0,24.0,22.0,49.0
5549,5794,MLS Listing,Condo/Co-op,90-20 55th Ave Unit 4A,Elmhurst,NY,11373.0,680000.0,2.0,2.0,1,847.0,0.0,2009.0,105.0,802.8335301062574,515.0,Active,https://www.redfin.com/NY/Elmhurst/9020-55th-Ave-11373/unit-4A/home/20663278,OneKey® MLS as Distributed by MLS Grid,3514850,N,Y,40.7367231,-73.8721827,2067.12548579935,1938.48585182865,562.720102556876,24.0,24.0,22.0,49.0
5550,5795,MLS Listing,Condo/Co-op,88-36 54th Ave Unit 1A,Elmhurst,NY,11373.0,748000.0,2.0,2.0,88 Elmhurst Condominium,1092.0,0.0,2013.0,16.0,684.981684981685,352.0,Active,https://www.redfin.com/NY/Elmhurst/8836-54th-Ave-11373/unit-1A/home/50217493,OneKey® MLS as Distributed by MLS Grid,3529380,N,Y,40.737036,-73.873954,1880.5745772827,1758.97482914536,363.91649360061103,24.0,24.0,21.0,65.0
5551,5796,MLS Listing,Condo/Co-op,81-14/18 Queens Blvd Unit 3E,Elmhurst,NY,11373.0,498000.0,1.0,1.0,Miramar Condominium,668.0,0.0,2004.0,1.0,745.5089820359282,267.0,Active,https://www.redfin.com/NY/Elmhurst/81-14-Queens-Blvd-11373/unit-3E/home/173936551,OneKey® MLS as Distributed by MLS Grid,3532364,N,Y,40.7371758,-73.8818298,1277.1695458229,1236.24047026632,513.3704755281391,24.0,24.0,10.0,59.0
5552,5797,MLS Listing,Condo/Co-op,87-08 Justice Ave Unit 6B,Elmhurst,NY,11373.0,575000.0,2.0,1.0,Queens Center Plaza,780.0,0.0,1986.0,144.0,737.1794871794872,425.0,Active,https://www.redfin.com/NY/Elmhurst/8708-Justice-Ave-11373/unit-6B/home/20921562,OneKey® MLS as Distributed by MLS Grid,3507104,N,Y,40.737237,-73.8763172,1658.6279471002,1551.87745778435,105.976815064757,24.0,24.0,18.0,71.0
5553,5798,MLS Listing,Condo/Co-op,82-25 Queens Blvd Unit 4A,Elmhurst,NY,11373.0,660000.0,2.0,2.0,Condo,970.0,0.0,2015.0,71.0,680.4123711340206,188.0,Active,https://www.redfin.com/NY/Elmhurst/8225-Queens-Blvd-11373/unit-4A/home/50281551,OneKey® MLS as Distributed by MLS Grid,3520381,N,Y,40.7376352,-73.8803953,1307.38709974945,1240.22790556654,364.704495288692,24.0,24.0,10.0,69.0
5555,5800,MLS Listing,Condo/Co-op,88-27 53 Ave Unit 3F,Elmhurst,NY,11373.0,459000.0,1.0,1.0,8827 Realty,594.0,0.0,2006.0,363.0,772.7272727272727,261.0,Active,https://www.redfin.com/NY/Queens/88-27-53rd-Ave-11373/unit-3F/home/180180736,OneKey® MLS as Distributed by MLS Grid,3459626,N,Y,40.7378942,-73.8750445,1707.88335424686,1584.40632749438,274.764262077168,24.0,24.0,19.0,72.0
5556,5801,MLS Listing,Condo/Co-op,88-27 53 Ave Unit 2R,Elmhurst,NY,11373.0,449000.0,1.0,1.0,8827 Realty,574.0,0.0,2006.0,363.0,782.2299651567944,261.0,Active,https://www.redfin.com/NY/Queens/88-27-53rd-Ave-11373/unit-2R/home/175088109,OneKey® MLS as Distributed by MLS Grid,3459634,N,Y,40.7379182,-73.875008,1709.08281985427,1585.1008620794,280.010628796452,24.0,24.0,19.0,72.0
5557,5802,MLS Listing,Multi-Family,92-16 54th Ave,Elmhurst,NY,11373.0,1690000.0,6.0,4.0,Elmhurst,1820.9035045607297,2502.0,1930.0,307.0,928.1106855839082,0.0,Active,https://www.redfin.com/NY/Flushing/9216-54th-Ave-11373/home/20918734,OneKey® MLS as Distributed by MLS Grid,3472055,N,Y,40.7379661,-73.8700121,2180.03421851291,2031.46718117993,719.30830675723,24.0,24.0,21.0,43.0
5558,5803,MLS Listing,Multi-Family,72-21 45th Ave,Elmhurst,NY,11373.0,1200000.0,5.0,2.0,Elmhurst,1820.9035045607297,2811.0,1910.0,110.0,659.0135045566212,0.0,Active,https://www.redfin.com/NY/Elmhurst/7221-45th-AVE-11373/home/188310576,OneKey® MLS as Distributed by MLS Grid,3514191,N,Y,40.737975,-73.8801301,1286.13120260982,1211.2332733782,353.015645058756,24.0,24.0,11.0,71.0
5559,5804,MLS Listing,Condo/Co-op,81-15 Queens Blvd Unit 3C,Elmhurst,NY,11373.0,568000.0,2.0,2.0,C & N Realty,1820.9035045607297,0.0,2009.0,48.0,311.9330588234674,348.0,Active,https://www.redfin.com/NY/Elmhurst/8115-Queens-Blvd-11373/unit-3C/home/21689791,OneKey® MLS as Distributed by MLS Grid,3522927,N,Y,40.7380841,-73.8816447,1173.58577487188,1120.04749519157,516.674295817523,24.0,24.0,11.0,64.0
5560,5805,MLS Listing,Condo/Co-op,84-20 51 Ave Unit 2B,Elmhurst,NY,11373.0,385000.0,2.0,1.0,"84-20 51 Ave , Owner Inc",1000.0,0.0,1962.0,257.0,385.0,966.0,Active,https://www.redfin.com/NY/Elmhurst/8420-51st-Ave-11373/unit-2B/home/20632906,OneKey® MLS as Distributed by MLS Grid,3483055,N,Y,40.7381747,-73.8785246,1385.02769857121,1288.02828880778,223.658451388907,24.0,24.0,11.0,71.0
5561,5806,MLS Listing,Condo/Co-op,86-15 Broadway Unit 11I,Elmhurst,NY,11373.0,638888.0,2.0,2.0,Grandview Towers,1200.0,0.0,1957.223290965304,158.0,532.4066666666666,898.0,Active,https://www.redfin.com/NY/Elmhurst/8615-Broadway-11373/unit-11I/home/52928120,OneKey® MLS as Distributed by MLS Grid,3504054,N,Y,40.7382991,-73.8766891,1526.26274653032,1410.30789681721,197.795984595219,24.0,24.0,17.0,67.0
5562,5807,MLS Listing,Condo/Co-op,85-14 Broadway Unit 2C,Elmhurst,NY,11373.0,325000.0,1.0,1.0,Delkap,780.0,0.0,1952.0,143.0,416.6666666666667,729.0,Active,https://www.redfin.com/NY/Elmhurst/8514-Broadway-11373/unit-2C/home/20641347,OneKey® MLS as Distributed by MLS Grid,3507316,N,Y,40.7383614,-73.8791884,1313.42365312211,1221.53026831013,294.951031937384,24.0,24.0,11.0,70.0
5563,5808,MLS Listing,Multi-Family,87-86 52nd Ave,Elmhurst,NY,11373.0,1598000.0,6.0,4.0,Elmhurst,1820.9035045607297,1200.0,2004.0,96.0,877.5863169012339,0.0,Active,https://www.redfin.com/NY/Queens/8786-52nd-Ave-11373/home/113512986,OneKey® MLS as Distributed by MLS Grid,3516795,N,Y,40.7385495,-73.8739411,1756.44097551356,1619.29923542021,429.29924609664494,24.0,24.0,21.0,69.0
5564,5809,MLS Listing,Condo/Co-op,84-19 51 Ave Unit 4E,Elmhurst,NY,11373.0,325000.0,1.0,1.0,Elmhurst,1820.9035045607297,0.0,1953.0,103.0,178.48282415075158,625.0,Active,https://www.redfin.com/NY/Elmhurst/8419-51st-Ave-11373/unit-4E/home/28453288,OneKey® MLS as Distributed by MLS Grid,3515259,N,Y,40.7385876,-73.8787063,1328.46246600198,1228.0056277454,283.980352030628,24.0,24.0,11.0,70.0
5565,5810,MLS Listing,Condo/Co-op,84-19 51st Ave Unit 6E,Elmhurst,NY,11373.0,369000.0,1.0,1.0,Elmhurst,750.0,0.0,1957.223290965304,30.0,492.0,0.0,Active,https://www.redfin.com/NY/Elmhurst/8419-51st-Ave-11373/unit-6E/home/53493255,BNYMLS,479344,N,Y,40.7385876,-73.8787063,1328.46246600198,1228.0056277454,283.980352030628,24.0,24.0,11.0,70.0
5566,5811,MLS Listing,Condo/Co-op,84-19 51st Ave Unit 1F,Elmhurst,NY,11373.0,339000.0,1.0,1.0,Elmhurst,720.0,0.0,1953.0,343.0,470.8333333333333,0.0,Active,https://www.redfin.com/NY/Elmhurst/8419-51st-Ave-11373/unit-1F/home/28684414,BNYMLS,472462,N,Y,40.7385876,-73.8787063,1328.46246600198,1228.0056277454,283.980352030628,24.0,24.0,11.0,70.0
5567,5812,MLS Listing,Condo/Co-op,84-19 51st Ave Unit 6B,Elmhurst,NY,11373.0,299000.0,0.0,1.0,Elmhurst,500.0,0.0,1953.0,212.0,598.0,0.0,Active,https://www.redfin.com/NY/Elmhurst/8419-51st-Ave-11373/unit-6B/home/108536314,BNYMLS,475666,N,Y,40.7385876,-73.8787063,1328.46246600198,1228.0056277454,283.980352030628,24.0,24.0,11.0,70.0
5568,5813,MLS Listing,Condo/Co-op,85-23 Broadway Unit 8C,Elmhurst,NY,11373.0,680000.0,2.0,2.0,Broadway Tower Condo,762.0,0.0,2009.0,127.0,892.3884514435696,342.0,Active,https://www.redfin.com/NY/Flushing/8523-Broadway-11373/unit-8C/home/28685153,OneKey® MLS as Distributed by MLS Grid,3510555,N,Y,40.7388861,-73.8774061,1410.21809005732,1292.90668341423,275.651381580066,24.0,24.0,12.0,70.0
5569,5814,MLS Listing,Condo/Co-op,88-30 51st Ave Unit 6A,Elmhurst,NY,11373.0,550000.0,1.0,1.0,Condo,720.0,0.0,1959.0,50.0,763.8888888888889,363.0,Active,https://www.redfin.com/NY/Flushing/8830-51st-Ave-11373/unit-6A/home/20919719,OneKey® MLS as Distributed by MLS Grid,3522848,N,Y,40.7392464,-73.8743829,1662.3273620401,1520.00197201445,455.444791767414,24.0,24.0,18.0,69.0
5570,5815,MLS Listing,Condo/Co-op,90-14 51st Ave Unit 2A,Elmhurst,NY,11373.0,499000.0,1.0,1.0,Elmhurst,600.0,0.0,2016.0,177.0,831.6666666666666,225.0,Active,https://www.redfin.com/NY/Elmhurst/9014-51st-Ave-11373/unit-2A/home/113374548,OneKey® MLS as Distributed by MLS Grid,3500236,N,Y,40.7394381,-73.873492,1736.67631001254,1588.07234158853,547.023814825147,24.0,24.0,18.0,61.0
5571,5816,MLS Listing,Single Family Residential,83-06 Dongan Ave,Elmhurst,NY,11373.0,1050000.0,3.0,2.0,Elmhurst,1458.0,2250.0,1920.0,31.0,720.164609053498,0.0,Active,https://www.redfin.com/NY/Flushing/8306-Dongan-Ave-11373/home/20929783,OneKey® MLS as Distributed by MLS Grid,3526524,N,Y,40.7394568,-73.8804402,1100.97059995066,1009.51666569684,474.05412500533106,24.0,24.0,11.0,66.0
5572,5817,MLS Listing,Condo/Co-op,62-96 Woodhaven Blvd Unit 5R,Rego Park,NY,11374.0,485000.0,1.0,1.0,"62-98 Realty,Llc",575.0,0.0,2019.0,109.0,843.4782608695652,251.0,Active,https://www.redfin.com/NY/Rego-Park/6296-Woodhaven-Blvd-11374/unit-5R/home/173221948,OneKey® MLS as Distributed by MLS Grid,3514199,N,Y,40.7244841,-73.8696359,620.24179211103,2105.44294212228,1191.5471705065,24.0,24.0,7.0,12.0
5573,5818,MLS Listing,Single Family Residential,108-16 36 Ave,Corona,NY,11368.0,719999.0,3.0,2.0,Corona,1820.9035045607297,1800.0,1908.0,60.0,395.4075535560523,0.0,Active,https://www.redfin.com/NY/Flushing/10816-36th-Ave-11368/home/20923177,OneKey® MLS as Distributed by MLS Grid,3521957,N,Y,40.754545,-73.859675,841.567158407529,3210.84357517011,636.112206320021,24.0,24.0,8.0,35.0
5574,5819,MLS Listing,Multi-Family,34-70 110th St,Corona,NY,11368.0,1100000.0,5.0,3.0,Corona,2763.0,2000.0,1920.0,318.0,398.1179876945349,0.0,Active,https://www.redfin.com/NY/Flushing/3470-110th-St-11368/home/20922615,OneKey® MLS as Distributed by MLS Grid,3465743,N,Y,40.754559,-73.8580214,657.927580411546,3378.51373621897,512.1746932482471,24.0,24.0,7.0,30.0
5575,5820,MLS Listing,Multi-Family,103-18 34th Ave,Corona,NY,11368.0,1068000.0,4.0,2.0,Corona,1820.9035045607297,3550.0,1920.0,293.0,586.5220190553929,0.0,Active,https://www.redfin.com/NY/Flushing/10318-34th-Ave-11368/home/20585687,OneKey® MLS as Distributed by MLS Grid,3475274,N,Y,40.755557,-73.864616,1400.48334770605,2804.51373831892,863.203847902367,24.0,24.0,11.0,35.0
5576,5821,MLS Listing,Multi-Family,34-25 109th St,Corona,NY,11368.0,1128000.0,5.0,2.5,Corona,1820.9035045607297,4300.0,1910.0,456.0,619.472694283224,0.0,Active,https://www.redfin.com/NY/Flushing/3425-109th-St-11368/home/20925798,OneKey® MLS as Distributed by MLS Grid,3444550,N,Y,40.7556361,-73.8590781,787.9642399520899,3342.23863408471,709.366880180341,24.0,24.0,8.0,32.0
5577,5823,MLS Listing,Condo/Co-op,112-02 Northern Blvd Unit 3G,Corona,NY,11368.0,699000.0,3.0,2.0,Sage House,1250.0,0.0,2009.0,102.0,559.2,793.0,Active,https://www.redfin.com/NY/Flushing/11202-Northern-Blvd-11368/unit-3G/home/59308044,OneKey® MLS as Distributed by MLS Grid,3515444,N,Y,40.7578082,-73.8572059,614.189608533957,3679.7677142366306,917.2023469779609,24.0,24.0,7.0,17.0
5578,5824,MLS Listing,Condo/Co-op,112-02 Northern Blvd Ph -G,Flushing,NY,11368.0,539000.0,2.0,2.0,Sage House,1211.0,0.0,2009.0,65.0,445.08670520231215,518.0,Active,https://www.redfin.com/NY/Flushing/11202-Northern-Blvd-11368/unit-G/home/59308058,OneKey® MLS as Distributed by MLS Grid,3521268,N,Y,40.7578082,-73.8572059,614.189608533957,3679.7677142366306,917.2023469779609,24.0,24.0,7.0,17.0
5579,5825,MLS Listing,Condo/Co-op,112-02 Northern Blvd Unit 5E,Flushing,NY,11368.0,529000.0,2.0,2.0,Sage House,1143.0,0.0,2009.0,44.0,462.8171478565179,486.0,Active,https://www.redfin.com/NY/Flushing/11202-Northern-Blvd-11368/unit-5E/home/59308067,OneKey® MLS as Distributed by MLS Grid,3524101,N,Y,40.7578082,-73.8572059,614.189608533957,3679.7677142366306,917.2023469779609,24.0,24.0,7.0,17.0
5580,5826,MLS Listing,Condo/Co-op,112-24 Northern Blvd Unit 4B,Corona,NY,11368.0,199990.0,2.0,1.0,Dorie Miller Housing Co,1820.9035045607297,0.0,1953.0,27.0,109.83009231356556,1386.0,Active,https://www.redfin.com/NY/Queens/112-24-Northern-Blvd-11368/unit-4B/home/187608425,OneKey® MLS as Distributed by MLS Grid,3526944,N,Y,40.7579345,-73.8567868,564.6607439587671,3729.3850851712705,926.010925378283,24.0,24.0,7.0,17.0
5581,5827,MLS Listing,Condo/Co-op,32-58 105th St Unit 6D,East Elmhurst,NY,11369.0,998000.0,2.0,2.0,Sanford 147 Development,1318.0,0.0,2021.0,25.0,757.2078907435508,566.0,Active,https://www.redfin.com/NY/East-Elmhurst/32-58-105th-St-11369/unit-6D/home/178622287,OneKey® MLS as Distributed by MLS Grid,3527368,N,Y,40.7580051,-73.8638572,1343.87614156069,3083.24240950668,1203.12438374724,24.0,24.0,9.0,24.0
5582,5828,MLS Listing,Condo/Co-op,32-58 105th St Unit 4H,East Elmhurst,NY,11369.0,490000.0,1.0,1.0,Sanford 147 Development,529.0,0.0,2021.0,26.0,926.2759924385633,194.0,Active,https://www.redfin.com/NY/East-Elmhurst/32-58-105th-St-11369/unit-4H/home/178562888,OneKey® MLS as Distributed by MLS Grid,3527244,N,Y,40.7581317,-73.8638351,1340.08994057314,3096.67586621663,1221.36742822849,24.0,24.0,9.0,24.0
5583,5829,MLS Listing,Multi-Family,32-49 106 St,East Elmhurst,NY,11369.0,1375000.0,6.0,3.0,East Elmhurst,2000.0,2000.0,1930.0,654.0,687.5,0.0,Active,https://www.redfin.com/NY/East-Elmhurst/3249-106th-St-11369/home/20923028,OneKey® MLS as Distributed by MLS Grid,3396003,N,Y,40.7583883,-73.862742,1216.58327625306,3215.87103453163,1252.53270284074,24.0,24.0,9.0,22.0
5584,5830,MLS Listing,Single Family Residential,32-51 110th St,East Elmhurst,NY,11369.0,858000.0,4.0,3.0,East Elmhurst,1820.9035045607297,1485.0,1930.0,169.0,471.19465575798415,0.0,Active,https://www.redfin.com/NY/Flushing/3251-110th-St-11369/home/20927030,OneKey® MLS as Distributed by MLS Grid,3501698,N,Y,40.7587117,-73.8598603,894.804356138943,3502.89839518252,1143.04535542537,24.0,24.0,9.0,16.0
5586,5832,MLS Listing,Multi-Family,32-21 106th St,East Elmhurst,NY,11369.0,1400000.0,8.0,3.0,East Elmhurst,1820.9035045607297,2658.0,1910.0,65.0,768.8490886493914,0.0,Active,https://www.redfin.com/NY/East-Elmhurst/3221-106th-St-11369/home/20926002,OneKey® MLS as Distributed by MLS Grid,3521437,N,Y,40.7591212,-73.862742,1217.00481917626,3282.52447247438,1360.24131798937,24.0,24.0,9.0,22.0
5587,5833,MLS Listing,Multi-Family,107-03 32nd Ave,Flushing,NY,11369.0,990000.0,4.0,2.0,Flushing,1820.9035045607297,1895.0,1930.0,403.0,543.6861412592125,0.0,Active,https://www.redfin.com/NY/Flushing/10703-32nd-Ave-11369/home/20923483,OneKey® MLS as Distributed by MLS Grid,3449501,N,Y,40.760066,-73.8621332,1164.63740579611,3423.16773460792,1439.99194951005,24.0,24.0,9.0,18.0
5590,5836,MLS Listing,Multi-Family,108-09 34 Ave,Corona,NY,11368.0,1180000.0,7.0,3.0,Corona,1820.9035045607297,2000.0,1920.0,82.0,648.0299461473442,0.0,Active,https://www.redfin.com/NY/Corona/10809-34th-Ave-11368/home/20926354,OneKey® MLS as Distributed by MLS Grid,3518635,N,Y,40.7565673,-73.8602611,934.0307148928911,3294.22728576495,897.8577796368979,24.0,24.0,8.0,32.0
5594,5840,MLS Listing,Multi-Family,34-37 106th St,Corona,NY,11368.0,1698000.0,8.0,2.5,Corona,2000.0,4000.0,1910.0,294.0,849.0,0.0,Active,https://www.redfin.com/NY/Flushing/3437-106th-St-11368/home/20922690,OneKey® MLS as Distributed by MLS Grid,3469678,N,Y,40.75498,-73.8620413,1108.8813456281,3006.09893746945,755.2131796820061,24.0,24.0,8.0,37.0
5595,5841,MLS Listing,Single Family Residential,64-20 84th Pl,Flushing,NY,11379.0,985000.0,4.0,2.5,Flushing,1820.9035045607297,2525.0,1940.0,37.0,540.9402516568932,0.0,Active,https://www.redfin.com/NY/Flushing/6420-84th-Pl-11379/home/20894296,OneKey® MLS as Distributed by MLS Grid,3525308,N,Y,40.7213169,-73.8688064,553.216740445498,2214.70471446315,1487.42582268908,24.0,24.0,4.0,9.0
5596,5842,MLS Listing,Condo/Co-op,90-60 Union Tpke Unit 16E,Glendale,NY,11385.0,443500.0,2.0,1.0,Forest View Crescent,1820.9035045607297,0.0,1965.0,121.0,243.5604077257179,1090.0,Active,https://www.redfin.com/NY/Queens/90-60-Union-Tpke-11385/unit-16E/home/188138208,OneKey® MLS as Distributed by MLS Grid,3511975,N,Y,40.7060178,-73.8548875,63.2942376551364,3393.15538700603,1820.10227229612,24.0,24.0,9.0,21.0
5597,5843,MLS Listing,Single Family Residential,81-07 77th Ave,Glendale,NY,11385.0,875000.0,3.0,1.5,Glendale,1820.9035045607297,2250.0,1940.0,44.0,480.53068040586965,0.0,Active,https://www.redfin.com/NY/Glendale/8107-77th-Ave-11385/home/20876657,OneKey® MLS as Distributed by MLS Grid,3523920,N,Y,40.7068325,-73.8683811,572.822092573656,3748.1474403140096,2281.32936713229,24.0,24.0,7.0,16.0
5598,5844,MLS Listing,Single Family Residential,86-19 77th Ave,Glendale,NY,11385.0,769000.0,2.0,2.0,Glendale,1820.9035045607297,2668.0,1940.0,66.0,422.3178208367014,0.0,Active,https://www.redfin.com/NY/Glendale/8619-77th-Ave-11385/home/20874875,OneKey® MLS as Distributed by MLS Grid,3521214,N,Y,40.7069154,-73.8626156,527.848957887503,3463.42523909017,2145.89020836745,24.0,24.0,4.0,18.0
5599,5845,MLS Listing,Single Family Residential,88-14 74th Ave,Glendale,NY,11385.0,865000.0,3.0,2.5,Glendale,1600.0,1800.0,1940.0,251.0,540.625,0.0,Active,https://www.redfin.com/NY/Glendale/8814-74th-Ave-11385/home/20876065,OneKey® MLS as Distributed by MLS Grid,3484420,N,Y,40.7084046,-73.8624646,745.9565502146381,3253.35042278238,2360.7531331507,24.0,24.0,3.0,20.0
5600,5846,MLS Listing,Single Family Residential,84-26 Doran Ave,Glendale,NY,11385.0,849000.0,2.0,2.0,Glendale,1820.9035045607297,2345.0,1940.0,65.0,466.2520544738095,0.0,Active,https://www.redfin.com/NY/Glendale/8426-Doran-Ave-11385/home/20874969,OneKey® MLS as Distributed by MLS Grid,3521295,N,Y,40.7093295,-73.8641861,887.067352968493,3205.94293077405,2523.89399576118,24.0,24.0,3.0,15.0
5601,5847,MLS Listing,Single Family Residential,84-09 Doran Ave,Glendale,NY,11385.0,718000.0,2.0,2.0,Glendale,1820.9035045607297,2313.0,1940.0,9.0,394.30974689304503,0.0,Active,https://www.redfin.com/NY/Glendale/8409-Doran-Ave-11385/home/20873023,OneKey® MLS as Distributed by MLS Grid,3528705,N,Y,40.7094866,-73.8649357,919.1784783597261,3222.51507296617,2563.12003656935,24.0,24.0,4.0,16.0
5602,5848,MLS Listing,Multi-Family,89-05 74th Ave,Glendale,NY,11385.0,888000.0,2.0,2.0,Glendale,1820.9035045607297,1900.0,1940.0,9.0,487.6699933718997,0.0,Active,https://www.redfin.com/NY/Glendale/8905-74th-Ave-11385/home/20872390,OneKey® MLS as Distributed by MLS Grid,3530789,N,Y,40.7095683,-73.8610536,832.039298069262,3037.69625736744,2518.46051822134,24.0,24.0,2.0,21.0
5603,5849,MLS Listing,Single Family Residential,89-04 Rutledge Ave,Glendale,NY,11385.0,858000.0,3.0,2.0,Glendale,1820.9035045607297,1900.0,1940.0,9.0,471.19465575798415,0.0,Active,https://www.redfin.com/NY/Glendale/8904-Rutledge-Ave-11385/home/20874020,OneKey® MLS as Distributed by MLS Grid,3530442,N,Y,40.7097651,-73.8613532,875.3941123534111,3022.28785968046,2549.06987054721,24.0,24.0,3.0,21.0
5604,5850,MLS Listing,Single Family Residential,88-32 Doran Ave,Glendale,NY,11385.0,1025000.0,3.0,2.5,Glendale,1820.9035045607297,2833.0,1950.0,269.0,562.9073684754472,0.0,Active,https://www.redfin.com/NY/Glendale/8832-Doran-Ave-11385/home/20873271,OneKey® MLS as Distributed by MLS Grid,3480848,N,Y,40.7098972,-73.8628798,964.527689756532,3069.17061384472,2583.90500772647,24.0,24.0,3.0,18.0
5605,5851,MLS Listing,Single Family Residential,89-22 Aubrey Ave,Glendale,NY,11385.0,849999.0,3.0,2.5,Glendale,1820.9035045607297,2659.0,1920.0,11.0,466.80068321635287,0.0,Active,https://www.redfin.com/NY/Glendale/8922-Aubrey-Ave-11385/home/20873974,OneKey® MLS as Distributed by MLS Grid,3530128,N,Y,40.7112371,-73.8617887,1039.26747914009,2840.19716945511,2460.14438195565,24.0,24.0,2.0,19.0
5606,5852,MLS Listing,Multi-Family,40-29 102nd St,Corona,NY,11368.0,1300000.0,6.0,3.0,Corona,1820.9035045607297,1886.0,2003.0,17.0,713.9312966030063,0.0,Active,https://www.redfin.com/NY/Flushing/4029-102nd-St-11368/home/20666209,OneKey® MLS as Distributed by MLS Grid,3529296,N,Y,40.7489774,-73.8635689,1027.24313821881,2525.9878010585,162.378620267618,24.0,24.0,5.0,21.0
5608,5854,MLS Listing,Single Family Residential,99-11 39th Ave,Corona,NY,11368.0,1125000.0,2.0,1.0,Corona,1824.0,2070.0,1938.0,116.0,616.7763157894736,0.0,Active,https://www.redfin.com/NY/Queens/9911-39th-Ave-11368/home/188185715,OneKey® MLS as Distributed by MLS Grid,3513049,N,Y,40.7498602,-73.8662335,1332.11549100098,2274.85753371772,381.395767070145,24.0,24.0,4.0,22.0
5609,5855,MLS Listing,Condo/Co-op,100-09 39th Ave Unit 1E,Corona,NY,11368.0,468000.0,2.0,2.0,Fortune Valley New York,759.0,0.0,2008.0,12.0,616.600790513834,198.0,Active,https://www.redfin.com/NY/Flushing/10009-39th-Ave-11368/unit-1E/home/21688124,OneKey® MLS as Distributed by MLS Grid,3530045,N,Y,40.7501936,-73.8653951,1246.29062330085,2378.8302111636,303.877953569412,24.0,24.0,4.0,22.0
5610,5856,MLS Listing,Multi-Family,100-17 39 Ave,Corona,NY,11368.0,1198000.0,5.0,2.0,Corona,1820.9035045607297,2500.0,1935.0,196.0,657.9151487156935,0.0,Active,https://www.redfin.com/NY/Flushing/10017-39th-Ave-11368/home/20922515,OneKey® MLS as Distributed by MLS Grid,3496439,N,Y,40.750204,-73.8651309,1217.51595135325,2407.22644060433,275.1532983509,24.0,24.0,4.0,22.0
